timestamp,temperature_c,pressure_bar,flow_rate_m3h,vibration_mms,is_anomaly,anomaly_type,temp_pressure_ratio,hour,day_of_week
2024-01-28 00:50:00,201.59,31.43,326.89,1.9,0,normal,6.414,0,6
2024-01-28 00:55:00,190.43,31.61,279.26,1.87,0,normal,6.024,0,6
2024-01-28 01:00:00,201.72,24.13,313.51,1.64,0,normal,8.36,1,6
2024-01-28 01:05:00,219.51,21.62,390.76,3.46,0,normal,10.153,1,6
2024-01-28 01:10:00,204.3,27.06,445.99,3.35,0,normal,7.55,1,6
2024-01-28 01:15:00,190.69,31.98,330.92,1.08,0,normal,5.963,1,6
2024-01-28 01:20:00,188.71,26.36,334.54,2.02,0,normal,7.159,1,6
2024-01-28 01:25:00,195.84,28.23,344.05,0.22,0,normal,6.937,1,6
2024-01-28 01:30:00,203.7,40.64,308.95,0.19,0,normal,5.012,1,6
2024-01-28 01:35:00,220.49,20.77,365.96,1.31,0,normal,10.616,1,6
2024-01-28 01:40:00,182.48,26.22,358.17,4.61,0,normal,6.96,1,6
2024-01-28 01:45:00,197.79,39.48,325.48,2.1,0,normal,5.01,1,6
2024-01-28 01:50:00,204.75,29.78,291.86,2.21,0,normal,6.875,1,6
2024-01-28 01:55:00,175.08,26.47,231.73,0.34,0,normal,6.614,1,6
2024-01-28 02:00:00,192.5,35.84,98.68,1.21,1,flow_blockage,5.371,2,6
2024-01-28 02:05:00,194.8,30.28,325.64,1.02,0,normal,6.433,2,6
2024-01-28 02:10:00,193.06,28.26,278.11,3.06,0,normal,6.832,2,6
2024-01-28 02:15:00,207.88,30.96,258.5,0.3,0,normal,6.714,2,6
2024-01-28 02:20:00,202.59,26.71,348.07,1.55,0,normal,7.585,2,6
2024-01-28 02:25:00,196.67,24.91,234.94,4.85,0,normal,7.895,2,6
2024-01-28 02:30:00,211.42,29.43,329.98,4.46,0,normal,7.184,2,6
2024-01-28 02:35:00,230.85,24.95,357.18,3.83,0,normal,9.253,2,6
2024-01-28 02:40:00,229.59,14.79,342.49,0.94,1,pressure_drop,15.523,2,6
2024-01-28 02:45:00,176.16,31.77,295.46,5.66,0,normal,5.545,2,6
2024-01-28 02:50:00,213.66,34.27,252.53,3.27,0,normal,6.235,2,6
2024-01-28 02:55:00,202.33,35.64,344.35,3.81,0,normal,5.677,2,6
2024-01-28 03:00:00,209.4,27.97,381.24,5.39,0,normal,7.487,3,6
2024-01-28 03:05:00,201.1,32.5,292.58,5.53,0,normal,6.188,3,6
2024-01-28 03:10:00,208.83,32.46,346.56,0.55,0,normal,6.433,3,6
2024-01-28 03:15:00,209.34,31.64,400.29,0.27,0,normal,6.616,3,6
2024-01-28 03:20:00,198.39,27.6,338.16,2.35,0,normal,7.188,3,6
2024-01-28 03:25:00,193.63,24.86,301.37,1.66,0,normal,7.789,3,6
2024-01-28 03:30:00,200.34,32.51,373.26,0.79,0,normal,6.162,3,6
2024-01-28 03:35:00,210.58,21.47,284.34,2.31,0,normal,9.808,3,6
2024-01-28 03:40:00,216.06,28.66,256.3,0.13,0,normal,7.539,3,6
2024-01-28 03:45:00,219.87,17.23,361.83,0.1,0,normal,12.761,3,6
2024-01-28 03:50:00,199.66,23.32,300.91,0.87,0,normal,8.562,3,6
2024-01-28 03:55:00,211.33,25.61,305.39,0.43,0,normal,8.252,3,6
2024-01-28 04:00:00,223.1,35.48,294.63,2.54,0,normal,6.288,4,6
2024-01-28 04:05:00,226.14,33.44,302.34,5.91,0,normal,6.763,4,6
2024-01-28 04:10:00,207.78,27.23,396.13,2.17,0,normal,7.631,4,6
2024-01-28 04:15:00,205.35,33.65,409.11,2.13,0,normal,6.103,4,6
2024-01-28 04:20:00,211.53,34.44,415.73,0.1,0,normal,6.142,4,6
2024-01-28 04:25:00,191.41,29.2,380.49,1.44,0,normal,6.555,4,6
2024-01-28 04:30:00,205.76,23.08,349.29,3.4,0,normal,8.915,4,6
2024-01-28 04:35:00,219.83,28.96,254.37,2.12,0,normal,7.591,4,6
2024-01-28 04:40:00,218.29,29.51,316.6,0.52,0,normal,7.397,4,6
2024-01-28 04:45:00,204.61,23.84,433.82,3.77,0,normal,8.583,4,6
2024-01-28 04:50:00,211.93,31.84,304.2,6.67,0,normal,6.656,4,6
2024-01-28 04:55:00,196.29,31.4,401.69,0.65,0,normal,6.251,4,6
2024-01-28 05:00:00,220.21,32.23,331.73,0.46,0,normal,6.832,5,6
2024-01-28 05:05:00,208.49,31.39,195.07,0.83,0,normal,6.642,5,6
2024-01-28 05:10:00,205.52,33.65,361.0,0.13,0,normal,6.108,5,6
2024-01-28 05:15:00,204.23,29.1,392.29,4.13,0,normal,7.018,5,6
2024-01-28 05:20:00,208.72,31.01,326.53,5.3,0,normal,6.731,5,6
2024-01-28 05:25:00,202.94,28.01,390.63,2.01,0,normal,7.245,5,6
2024-01-28 05:30:00,219.53,27.08,245.59,2.89,0,normal,8.107,5,6
2024-01-28 05:35:00,203.73,36.69,259.7,2.21,0,normal,5.553,5,6
2024-01-28 05:40:00,233.55,19.78,339.22,0.95,0,normal,11.807,5,6
2024-01-28 05:45:00,231.64,34.38,352.83,2.0,0,normal,6.738,5,6
2024-01-28 05:50:00,196.29,26.9,396.81,3.62,0,normal,7.297,5,6
2024-01-28 05:55:00,210.7,26.25,360.92,3.32,0,normal,8.027,5,6
2024-01-28 06:00:00,200.24,31.31,270.32,0.17,0,normal,6.395,6,6
2024-01-28 06:05:00,205.1,22.55,340.65,1.24,0,normal,9.095,6,6
2024-01-28 06:10:00,240.04,25.92,360.04,1.01,0,normal,9.261,6,6
2024-01-28 06:15:00,205.39,25.75,236.29,2.79,0,normal,7.976,6,6
2024-01-28 06:20:00,215.4,28.89,327.82,1.39,0,normal,7.456,6,6
2024-01-28 06:25:00,218.12,25.98,313.22,0.86,0,normal,8.396,6,6
2024-01-28 06:30:00,194.99,38.01,297.27,2.45,0,normal,5.13,6,6
2024-01-28 06:35:00,197.17,38.99,354.94,1.28,0,normal,5.057,6,6
2024-01-28 06:40:00,191.91,19.89,272.52,0.59,0,normal,9.649,6,6
2024-01-28 06:45:00,196.71,32.72,350.84,4.42,0,normal,6.012,6,6
2024-01-28 06:50:00,167.25,34.29,357.97,0.24,0,normal,4.878,6,6
2024-01-28 06:55:00,218.17,32.71,384.19,0.1,0,normal,6.67,6,6
2024-01-28 07:00:00,240.47,26.71,272.81,0.31,0,normal,9.003,7,6
2024-01-28 07:05:00,211.88,28.78,253.72,0.36,0,normal,7.362,7,6
2024-01-28 07:10:00,188.42,26.26,342.92,1.54,0,normal,7.175,7,6
2024-01-28 07:15:00,200.02,27.9,314.66,1.96,0,normal,7.169,7,6
2024-01-28 07:20:00,202.78,23.95,474.11,1.19,0,normal,8.467,7,6
2024-01-28 07:25:00,194.4,29.43,351.9,0.46,0,normal,6.606,7,6
2024-01-28 07:30:00,222.56,22.49,331.89,0.28,0,normal,9.896,7,6
2024-01-28 07:35:00,221.81,29.0,320.34,1.36,0,normal,7.649,7,6
2024-01-28 07:40:00,192.33,23.76,268.07,1.67,0,normal,8.095,7,6
2024-01-28 07:45:00,220.54,31.03,357.17,0.72,0,normal,7.107,7,6
2024-01-28 07:50:00,232.56,26.6,325.02,0.5,0,normal,8.743,7,6
2024-01-28 07:55:00,238.2,31.45,325.06,0.17,0,normal,7.574,7,6
2024-01-28 08:00:00,251.64,35.41,330.7,0.1,0,normal,7.106,8,6
2024-01-28 08:05:00,195.13,37.95,337.04,0.22,0,normal,5.142,8,6
2024-01-28 08:10:00,251.02,17.36,239.02,2.71,0,normal,14.46,8,6
2024-01-28 08:15:00,203.35,25.83,367.83,0.84,0,normal,7.873,8,6
2024-01-28 08:20:00,199.77,28.48,283.66,0.1,0,normal,7.014,8,6
2024-01-28 08:25:00,213.57,32.3,319.08,1.42,0,normal,6.612,8,6
2024-01-28 08:30:00,199.93,21.75,390.28,1.54,0,normal,9.192,8,6
2024-01-28 08:35:00,214.65,25.09,414.95,1.12,0,normal,8.555,8,6
2024-01-28 08:40:00,188.86,30.65,240.96,0.23,0,normal,6.162,8,6
2024-01-28 08:45:00,205.08,30.42,327.49,2.81,0,normal,6.742,8,6
2024-01-28 08:50:00,227.94,31.89,339.63,2.34,0,normal,7.148,8,6
2024-01-28 08:55:00,207.8,32.22,250.6,1.0,0,normal,6.449,8,6
2024-01-28 09:00:00,209.2,31.69,361.34,0.96,0,normal,6.601,9,6
2024-01-28 09:05:00,214.2,30.97,327.03,0.34,0,normal,6.916,9,6
2024-01-28 09:10:00,224.63,30.28,330.92,2.8,0,normal,7.418,9,6
2024-01-28 09:15:00,182.24,33.32,275.34,1.83,0,normal,5.469,9,6
2024-01-28 09:20:00,215.84,18.8,341.86,0.18,0,normal,11.481,9,6
2024-01-28 09:25:00,203.05,37.72,363.12,0.95,0,normal,5.383,9,6
2024-01-28 09:30:00,209.57,18.98,327.58,4.68,0,normal,11.042,9,6
2024-01-28 09:35:00,222.97,24.6,295.52,1.2,0,normal,9.064,9,6
2024-01-28 09:40:00,189.16,28.87,299.41,0.79,0,normal,6.552,9,6
2024-01-28 09:45:00,191.88,33.36,332.23,2.06,0,normal,5.752,9,6
2024-01-28 09:50:00,178.04,15.02,323.65,0.45,0,normal,11.854,9,6
2024-01-28 09:55:00,198.83,29.86,366.45,1.48,0,normal,6.659,9,6
2024-01-28 10:00:00,224.96,33.96,290.99,2.21,0,normal,6.624,10,6
2024-01-28 10:05:00,203.19,34.97,254.08,3.86,0,normal,5.81,10,6
2024-01-28 10:10:00,184.9,26.51,332.97,2.36,0,normal,6.975,10,6
2024-01-28 10:15:00,197.71,28.5,291.12,0.97,0,normal,6.937,10,6
2024-01-28 10:20:00,182.68,26.92,354.18,2.92,0,normal,6.786,10,6
2024-01-28 10:25:00,188.12,28.04,315.38,4.57,0,normal,6.709,10,6
2024-01-28 10:30:00,210.83,24.84,347.74,1.3,0,normal,8.488,10,6
2024-01-28 10:35:00,187.39,25.55,264.28,0.1,0,normal,7.334,10,6
2024-01-28 10:40:00,221.69,32.17,322.17,4.26,0,normal,6.891,10,6
2024-01-28 10:45:00,203.93,30.66,280.04,0.36,0,normal,6.651,10,6
2024-01-28 10:50:00,206.28,32.46,253.98,0.27,0,normal,6.355,10,6
2024-01-28 10:55:00,200.82,31.07,271.94,0.74,0,normal,6.463,10,6
2024-01-28 11:00:00,214.18,33.52,280.54,0.96,0,normal,6.39,11,6
2024-01-28 11:05:00,214.34,34.39,370.0,3.21,0,normal,6.233,11,6
2024-01-28 11:10:00,207.61,21.29,279.22,0.99,0,normal,9.752,11,6
2024-01-28 11:15:00,211.06,25.73,244.19,0.1,0,normal,8.203,11,6
2024-01-28 11:20:00,199.41,28.84,314.34,2.02,0,normal,6.914,11,6
2024-01-28 11:25:00,210.72,29.89,309.22,2.22,0,normal,7.05,11,6
2024-01-28 11:30:00,197.52,26.65,283.16,3.37,0,normal,7.412,11,6
2024-01-28 11:35:00,202.62,34.56,299.7,1.02,0,normal,5.863,11,6
2024-01-28 11:40:00,198.47,39.9,356.58,0.18,0,normal,4.974,11,6
2024-01-28 11:45:00,195.73,30.93,341.3,1.61,0,normal,6.328,11,6
2024-01-28 11:50:00,192.25,30.42,336.98,0.26,0,normal,6.32,11,6
2024-01-28 11:55:00,209.6,34.25,248.58,0.1,0,normal,6.12,11,6
2024-01-28 12:00:00,219.66,20.67,444.33,3.02,0,normal,10.627,12,6
2024-01-28 12:05:00,217.57,30.14,352.56,1.03,0,normal,7.219,12,6
2024-01-28 12:10:00,181.15,34.9,325.85,1.49,0,normal,5.191,12,6
2024-01-28 12:15:00,219.34,26.78,241.78,2.17,0,normal,8.19,12,6
2024-01-28 12:20:00,195.23,23.87,347.39,1.03,0,normal,8.179,12,6
2024-01-28 12:25:00,209.01,29.07,274.94,0.1,0,normal,7.19,12,6
2024-01-28 12:30:00,186.41,29.7,290.29,0.58,0,normal,6.276,12,6
2024-01-28 12:35:00,202.13,25.46,215.96,0.43,0,normal,7.939,12,6
2024-01-28 12:40:00,204.71,40.48,237.93,7.58,0,normal,5.057,12,6
2024-01-28 12:45:00,177.73,27.61,321.93,2.69,0,normal,6.437,12,6
2024-01-28 12:50:00,209.12,24.23,350.31,1.2,0,normal,8.631,12,6
2024-01-28 12:55:00,220.19,29.53,334.25,0.13,0,normal,7.456,12,6
2024-01-28 13:00:00,194.79,34.54,324.78,0.25,0,normal,5.64,13,6
2024-01-28 13:05:00,217.81,30.09,289.0,3.35,0,normal,7.239,13,6
2024-01-28 13:10:00,194.57,32.43,271.9,5.82,0,normal,6.0,13,6
2024-01-28 13:15:00,210.16,25.64,306.68,0.1,0,normal,8.197,13,6
2024-01-28 13:20:00,164.13,37.44,333.31,19.52,1,vibration_surge,4.384,13,6
2024-01-28 13:25:00,233.69,32.81,292.48,0.96,0,normal,7.123,13,6
2024-01-28 13:30:00,219.84,35.24,352.75,0.48,0,normal,6.238,13,6
2024-01-28 13:35:00,193.14,31.83,118.75,0.22,1,flow_blockage,6.068,13,6
2024-01-28 13:40:00,167.83,34.12,243.22,2.95,0,normal,4.919,13,6
2024-01-28 13:45:00,201.73,8.75,291.72,1.27,1,pressure_drop,23.055,13,6
2024-01-28 13:50:00,175.75,2.67,297.53,3.57,1,pressure_drop,65.824,13,6
2024-01-28 13:55:00,204.08,12.63,288.13,0.51,1,pressure_drop,16.158,13,6
2024-01-28 14:00:00,201.17,37.8,349.03,2.27,0,normal,5.322,14,6
2024-01-28 14:05:00,180.88,24.26,325.27,0.25,0,normal,7.456,14,6
2024-01-28 14:10:00,211.81,31.25,213.45,0.19,0,normal,6.778,14,6
2024-01-28 14:15:00,207.08,27.85,361.72,0.29,0,normal,7.436,14,6
2024-01-28 14:20:00,209.64,26.51,147.93,3.31,0,normal,7.908,14,6
2024-01-28 14:25:00,195.13,31.42,392.55,2.13,0,normal,6.21,14,6
2024-01-28 14:30:00,173.77,35.7,270.63,0.36,0,normal,4.868,14,6
2024-01-28 14:35:00,209.67,32.26,275.52,0.97,0,normal,6.499,14,6
2024-01-28 14:40:00,190.94,28.4,282.0,2.89,0,normal,6.723,14,6
2024-01-28 14:45:00,174.15,32.57,304.26,0.67,0,normal,5.347,14,6
2024-01-28 14:50:00,215.28,28.2,284.99,5.08,0,normal,7.634,14,6
2024-01-28 14:55:00,226.49,32.06,278.33,4.92,0,normal,7.065,14,6
2024-01-28 15:00:00,192.31,36.98,344.23,1.61,0,normal,5.2,15,6
2024-01-28 15:05:00,225.32,19.61,307.07,2.0,0,normal,11.49,15,6
2024-01-28 15:10:00,194.3,33.99,230.85,2.12,0,normal,5.716,15,6
2024-01-28 15:15:00,187.22,22.3,315.82,0.6,0,normal,8.396,15,6
2024-01-28 15:20:00,183.47,36.14,304.99,0.91,0,normal,5.077,15,6
2024-01-28 15:25:00,217.49,26.81,251.52,0.29,0,normal,8.112,15,6
2024-01-28 15:30:00,181.23,23.91,318.39,5.18,0,normal,7.58,15,6
2024-01-28 15:35:00,203.96,33.48,270.91,2.57,0,normal,6.092,15,6
2024-01-28 15:40:00,184.54,31.82,267.7,0.1,0,normal,5.799,15,6
2024-01-28 15:45:00,186.02,25.0,266.34,1.59,0,normal,7.441,15,6
2024-01-28 15:50:00,208.38,23.74,157.38,0.84,0,normal,8.778,15,6
2024-01-28 15:55:00,260.94,29.06,252.45,3.38,1,temp_spike,8.979,15,6
2024-01-28 16:00:00,185.27,23.98,309.68,0.84,0,normal,7.726,16,6
2024-01-28 16:05:00,208.33,24.69,272.9,2.07,0,normal,8.438,16,6
2024-01-28 16:10:00,215.3,30.58,209.76,0.36,0,normal,7.041,16,6
2024-01-28 16:15:00,201.01,25.17,322.25,1.64,0,normal,7.986,16,6
2024-01-28 16:20:00,181.52,32.13,259.09,0.7,0,normal,5.65,16,6
2024-01-28 16:25:00,183.68,37.45,212.94,0.36,0,normal,4.905,16,6
2024-01-28 16:30:00,192.54,29.26,384.32,1.93,0,normal,6.58,16,6
2024-01-28 16:35:00,196.15,30.65,221.36,2.04,0,normal,6.4,16,6
2024-01-28 16:40:00,176.52,40.09,317.99,8.19,0,normal,4.403,16,6
2024-01-28 16:45:00,202.19,24.06,235.55,2.21,0,normal,8.404,16,6
2024-01-28 16:50:00,192.62,35.96,280.81,1.45,0,normal,5.357,16,6
2024-01-28 16:55:00,165.6,35.35,228.91,4.87,0,normal,4.685,16,6
2024-01-28 17:00:00,176.41,34.27,209.06,3.52,0,normal,5.148,17,6
2024-01-28 17:05:00,182.78,36.46,297.13,1.59,0,normal,5.013,17,6
2024-01-28 17:10:00,189.25,12.33,291.29,1.43,1,pressure_drop,15.349,17,6
2024-01-28 17:15:00,218.68,27.09,328.25,5.69,0,normal,8.072,17,6
2024-01-28 17:20:00,193.91,35.47,269.3,1.92,0,normal,5.467,17,6
2024-01-28 17:25:00,177.73,35.66,382.04,2.5,0,normal,4.984,17,6
2024-01-28 17:30:00,193.65,35.53,284.44,0.18,0,normal,5.45,17,6
2024-01-28 17:35:00,185.06,30.22,299.36,2.53,0,normal,6.124,17,6
2024-01-28 17:40:00,195.21,26.42,203.1,0.61,0,normal,7.389,17,6
2024-01-28 17:45:00,199.05,30.96,240.32,0.25,0,normal,6.429,17,6
2024-01-28 17:50:00,208.48,34.71,297.01,3.79,0,normal,6.006,17,6
2024-01-28 17:55:00,189.98,35.12,266.81,2.35,0,normal,5.409,17,6
2024-01-28 18:00:00,214.58,27.85,279.38,1.05,0,normal,7.705,18,6
2024-01-28 18:05:00,203.62,31.58,229.18,1.13,0,normal,6.448,18,6
2024-01-28 18:10:00,179.39,23.46,276.1,0.44,0,normal,7.647,18,6
2024-01-28 18:15:00,223.15,34.92,275.93,0.1,0,normal,6.39,18,6
2024-01-28 18:20:00,194.9,26.08,210.98,0.86,0,normal,7.473,18,6
2024-01-28 18:25:00,177.47,33.93,302.13,0.32,0,normal,5.23,18,6
2024-01-28 18:30:00,214.79,24.25,185.0,1.1,0,normal,8.857,18,6
2024-01-28 18:35:00,221.17,35.16,279.21,3.59,0,normal,6.29,18,6
2024-01-28 18:40:00,189.5,31.61,358.28,0.24,0,normal,5.995,18,6
2024-01-28 18:45:00,182.45,8.58,304.03,0.19,1,pressure_drop,21.265,18,6
2024-01-28 18:50:00,187.41,33.46,303.71,4.65,0,normal,5.601,18,6
2024-01-28 18:55:00,200.72,27.05,225.13,2.73,0,normal,7.42,18,6
2024-01-28 19:00:00,209.51,33.75,359.48,0.11,0,normal,6.208,19,6
2024-01-28 19:05:00,198.9,28.63,339.86,0.17,0,normal,6.947,19,6
2024-01-28 19:10:00,191.87,21.39,228.84,2.31,0,normal,8.97,19,6
2024-01-28 19:15:00,212.81,25.09,247.28,0.93,0,normal,8.482,19,6
2024-01-28 19:20:00,185.65,27.85,333.76,2.58,0,normal,6.666,19,6
2024-01-28 19:25:00,205.8,36.84,360.83,1.04,0,normal,5.586,19,6
2024-01-28 19:30:00,186.02,34.51,207.79,6.87,0,normal,5.39,19,6
2024-01-28 19:35:00,196.81,38.12,220.84,2.37,0,normal,5.163,19,6
2024-01-28 19:40:00,188.64,38.27,263.83,0.1,0,normal,4.929,19,6
2024-01-28 19:45:00,189.5,27.33,162.47,0.8,0,normal,6.934,19,6
2024-01-28 19:50:00,184.68,29.06,271.97,1.66,0,normal,6.355,19,6
2024-01-28 19:55:00,210.51,27.94,330.31,0.31,0,normal,7.534,19,6
2024-01-28 20:00:00,180.35,26.64,202.09,0.1,0,normal,6.77,20,6
2024-01-28 20:05:00,180.24,20.79,280.37,0.17,0,normal,8.67,20,6
2024-01-28 20:10:00,223.15,29.93,244.93,1.49,0,normal,7.456,20,6
2024-01-28 20:15:00,206.01,23.57,356.02,2.0,0,normal,8.74,20,6
2024-01-28 20:20:00,155.56,29.83,245.53,0.2,0,normal,5.215,20,6
2024-01-28 20:25:00,182.86,40.58,349.97,2.19,0,normal,4.506,20,6
2024-01-28 20:30:00,164.16,27.45,244.15,1.92,0,normal,5.98,20,6
2024-01-28 20:35:00,177.08,30.97,312.58,5.62,0,normal,5.718,20,6
2024-01-28 20:40:00,144.26,34.53,286.62,3.67,0,normal,4.178,20,6
2024-01-28 20:45:00,189.28,31.4,267.11,5.74,0,normal,6.028,20,6
2024-01-28 20:50:00,174.21,31.46,234.49,6.77,0,normal,5.538,20,6
2024-01-28 20:55:00,192.24,28.19,290.17,1.16,0,normal,6.819,20,6
2024-01-28 21:00:00,168.55,28.84,256.76,1.34,0,normal,5.844,21,6
2024-01-28 21:05:00,194.17,25.2,244.3,0.66,0,normal,7.705,21,6
2024-01-28 21:10:00,186.71,34.23,352.42,1.42,0,normal,5.455,21,6
2024-01-28 21:15:00,215.46,21.29,306.16,0.33,0,normal,10.12,21,6
2024-01-28 21:20:00,214.1,34.86,310.97,2.23,0,normal,6.142,21,6
2024-01-28 21:25:00,204.71,22.98,259.21,0.1,0,normal,8.908,21,6
2024-01-28 21:30:00,188.03,34.81,269.49,0.54,0,normal,5.402,21,6
2024-01-28 21:35:00,222.71,28.23,266.36,0.47,0,normal,7.889,21,6
2024-01-28 21:40:00,169.63,23.84,295.65,5.56,0,normal,7.115,21,6
2024-01-28 21:45:00,171.88,32.9,310.88,0.31,0,normal,5.224,21,6
2024-01-28 21:50:00,191.67,34.64,277.27,4.43,0,normal,5.533,21,6
2024-01-28 21:55:00,226.74,27.81,239.15,0.27,0,normal,8.153,21,6
2024-01-28 22:00:00,191.96,33.6,323.03,2.1,0,normal,5.713,22,6
2024-01-28 22:05:00,192.25,18.57,286.67,0.77,0,normal,10.353,22,6
2024-01-28 22:10:00,173.37,23.4,212.96,0.76,0,normal,7.409,22,6
2024-01-28 22:15:00,209.19,36.46,178.24,12.72,0,normal,5.738,22,6
2024-01-28 22:20:00,209.3,28.88,299.89,0.51,0,normal,7.247,22,6
2024-01-28 22:25:00,206.84,20.69,243.53,0.45,0,normal,9.997,22,6
2024-01-28 22:30:00,185.56,26.51,306.55,1.78,0,normal,7.0,22,6
2024-01-28 22:35:00,184.4,25.38,246.22,2.7,0,normal,7.266,22,6
2024-01-28 22:40:00,175.6,29.17,291.66,8.09,0,normal,6.02,22,6
2024-01-28 22:45:00,196.26,28.15,266.08,2.42,0,normal,6.972,22,6
2024-01-28 22:50:00,178.79,30.89,372.6,1.65,0,normal,5.788,22,6
2024-01-28 22:55:00,177.34,29.65,332.52,1.05,0,normal,5.981,22,6
2024-01-28 23:00:00,191.06,36.8,359.6,1.81,0,normal,5.192,23,6
2024-01-28 23:05:00,190.07,32.12,293.44,1.84,0,normal,5.917,23,6
2024-01-28 23:10:00,189.34,32.29,333.35,0.49,0,normal,5.864,23,6
2024-01-28 23:15:00,204.41,35.83,296.82,2.22,0,normal,5.705,23,6
2024-01-28 23:20:00,198.6,28.06,365.71,0.46,0,normal,7.078,23,6
2024-01-28 23:25:00,193.09,23.69,288.61,1.35,0,normal,8.151,23,6
2024-01-28 23:30:00,200.16,36.03,222.36,0.6,0,normal,5.555,23,6
2024-01-28 23:35:00,182.54,30.68,192.3,0.75,0,normal,5.95,23,6
2024-01-28 23:40:00,198.99,11.76,375.65,1.9,1,pressure_drop,16.921,23,6
2024-01-28 23:45:00,199.67,26.83,316.16,0.13,0,normal,7.442,23,6
2024-01-28 23:50:00,174.87,26.92,319.45,0.1,0,normal,6.496,23,6
2024-01-28 23:55:00,212.35,34.23,366.72,0.28,0,normal,6.204,23,6
2024-01-29 00:00:00,186.78,34.92,217.41,0.37,0,normal,5.349,0,0
2024-01-29 00:05:00,201.35,33.92,282.07,0.44,0,normal,5.936,0,0
2024-01-29 00:10:00,217.47,33.96,288.2,2.97,0,normal,6.404,0,0
2024-01-29 00:15:00,213.89,32.85,337.11,1.18,0,normal,6.511,0,0
2024-01-29 00:20:00,200.52,30.66,265.37,1.27,0,normal,6.54,0,0
2024-01-29 00:25:00,194.56,29.12,239.93,2.07,0,normal,6.681,0,0
2024-01-29 00:30:00,214.21,36.05,239.48,2.61,0,normal,5.942,0,0
2024-01-29 00:35:00,210.12,28.13,357.47,0.1,0,normal,7.47,0,0
2024-01-29 00:40:00,190.72,31.85,262.87,3.89,0,normal,5.988,0,0
2024-01-29 00:45:00,268.53,25.98,272.4,8.92,1,temp_spike,10.336,0,0
2024-01-29 00:50:00,168.91,26.7,331.72,0.26,0,normal,6.326,0,0
2024-01-29 00:55:00,202.31,28.82,265.05,2.11,0,normal,7.02,0,0
2024-01-29 01:00:00,201.35,25.98,222.52,0.1,0,normal,7.75,1,0
2024-01-29 01:05:00,219.63,33.99,228.68,0.1,0,normal,6.462,1,0
2024-01-29 01:10:00,207.97,23.26,304.92,0.67,0,normal,8.941,1,0
2024-01-29 01:15:00,222.6,30.5,332.63,3.75,0,normal,7.298,1,0
2024-01-29 01:20:00,192.13,30.66,297.65,2.11,0,normal,6.266,1,0
2024-01-29 01:25:00,219.66,20.95,329.29,1.18,0,normal,10.485,1,0
2024-01-29 01:30:00,194.65,27.79,227.12,1.15,0,normal,7.004,1,0
2024-01-29 01:35:00,214.25,31.28,230.5,1.25,0,normal,6.849,1,0
2024-01-29 01:40:00,180.71,32.14,420.46,0.75,0,normal,5.623,1,0
2024-01-29 01:45:00,206.12,28.98,369.4,4.2,0,normal,7.112,1,0
2024-01-29 01:50:00,172.82,33.38,346.21,1.68,0,normal,5.177,1,0
2024-01-29 01:55:00,198.58,29.45,274.78,1.32,0,normal,6.743,1,0
2024-01-29 02:00:00,211.61,30.07,303.1,1.25,0,normal,7.037,2,0
2024-01-29 02:05:00,197.19,31.26,314.92,5.49,0,normal,6.308,2,0
2024-01-29 02:10:00,189.24,34.63,380.72,2.57,0,normal,5.465,2,0
2024-01-29 02:15:00,217.69,26.62,335.14,0.31,0,normal,8.178,2,0
2024-01-29 02:20:00,203.45,27.57,341.3,1.15,0,normal,7.379,2,0
2024-01-29 02:25:00,197.66,2.44,306.62,0.68,1,pressure_drop,81.008,2,0
2024-01-29 02:30:00,205.63,28.34,354.63,8.67,0,normal,7.256,2,0
2024-01-29 02:35:00,244.55,37.13,330.12,1.07,0,normal,6.586,2,0
2024-01-29 02:40:00,222.3,32.86,317.2,0.14,0,normal,6.765,2,0
2024-01-29 02:45:00,222.44,24.34,277.85,1.06,0,normal,9.139,2,0
2024-01-29 02:50:00,267.17,27.0,309.32,0.78,1,temp_spike,9.895,2,0
2024-01-29 02:55:00,207.5,31.86,261.02,1.83,0,normal,6.513,2,0
2024-01-29 03:00:00,171.13,25.47,319.21,0.51,0,normal,6.719,3,0
2024-01-29 03:05:00,196.89,26.37,325.66,0.1,0,normal,7.466,3,0
2024-01-29 03:10:00,199.86,36.72,200.99,0.2,0,normal,5.443,3,0
2024-01-29 03:15:00,178.95,26.93,309.7,0.67,0,normal,6.645,3,0
2024-01-29 03:20:00,189.71,34.77,262.42,0.86,0,normal,5.456,3,0
2024-01-29 03:25:00,177.36,36.28,346.15,3.6,0,normal,4.889,3,0
2024-01-29 03:30:00,206.5,26.33,353.07,0.63,0,normal,7.843,3,0
2024-01-29 03:35:00,219.35,25.55,299.9,0.1,0,normal,8.585,3,0
2024-01-29 03:40:00,223.67,28.62,348.66,3.03,0,normal,7.815,3,0
2024-01-29 03:45:00,213.29,24.56,350.77,4.06,0,normal,8.684,3,0
2024-01-29 03:50:00,192.62,30.61,309.73,1.36,0,normal,6.293,3,0
2024-01-29 03:55:00,178.09,28.97,397.93,0.67,0,normal,6.147,3,0
2024-01-29 04:00:00,182.31,31.8,289.73,2.96,0,normal,5.733,4,0
2024-01-29 04:05:00,189.63,36.98,399.55,0.1,0,normal,5.128,4,0
2024-01-29 04:10:00,195.33,34.09,314.72,5.15,0,normal,5.73,4,0
2024-01-29 04:15:00,206.26,32.45,283.81,4.01,0,normal,6.356,4,0
